sensor,mac_address,unidade_medida,valor,latitude,longitude,status,timestamp
temperatura,00:1B:44:11:3A:B8,°C,30.32,-22.906847,-43.172896,false,2025-04-13T10:42:42.887619
temperatura,00:1B:44:11:3A:B7,°C,28.31,-22.906847,-43.172896,true,2025-04-13T11:41:42.887627
temperatura,00:1B:44:11:3A:B9,°C,31.17,-22.906847,-43.172896,true,2025-04-13T23:18:42.887635
temperatura,00:1B:44:11:3A:BA,°C,24.18,-19.916681,-43.934493,false,2025-04-10T12:04:42.887643
temperatura,00:1B:44:11:3A:B9,°C,24.41,-23.55052,-46.633308,false,2025-04-09T17:54:42.887755
temperatura,00:1B:44:11:3A:BA,°C,22.79,-22.906847,-43.172896,false,2025-04-13T04:19:42.887765
temperatura,00:1B:44:11:3A:BA,°C,23.27,-15.794229,-47.882166,true,2025-04-10T06:41:42.887774
temperatura,00:1B:44:11:3A:B7,°C,28.65,-22.906847,-43.172896,false,2025-04-11T18:55:42.887792
temperatura,00:1B:44:11:3A:B7,°C,26.82,-23.55052,-46.633308,true,2025-04-08T16:19:42.887802
temperatura,00:1B:44:11:3A:BA,°C,27.23,-15.794229,-47.882166,true,2025-04-10T08:49:42.887810
temperatura,00:1B:44:11:3A:BA,°C,23.25,-15.794229,-47.882166,false,2025-04-10T06:23:42.887819
temperatura,00:1B:44:11:3A:B7,°C,20.36,-19.916681,-43.934493,true,2025-04-08T06:33:42.887828
temperatura,00:1B:44:11:3A:B8,°C,30.0,-15.794229,-47.882166,false,2025-04-10T02:17:42.887836
temperatura,00:1B:44:11:3A:B7,°C,29.17,-23.55052,-46.633308,false,2025-04-11T04:22:42.887843
temperatura,00:1B:44:11:3A:B8,°C,30.97,-23.55052,-46.633308,true,2025-04-12T15:20:42.887851
temperatura,00:1B:44:11:3A:BA,°C,19.1,-23.55052,-46.633308,true,2025-04-14T07:00:42.887859
temperatura,00:1B:44:11:3A:B7,°C,17.28,-19.916681,-43.934493,true,2025-04-10T06:58:42.887867
temperatura,00:1B:44:11:3A:BA,°C,31.48,-15.794229,-47.882166,false,2025-04-13T20:10:42.887874
temperatura,00:1B:44:11:3A:BA,°C,21.94,-19.916681,-43.934493,false,2025-04-12T00:19:42.887883
temperatura,00:1B:44:11:3A:B7,°C,33.43,-23.55052,-46.633308,false,2025-04-08T09:19:42.887890
temperatura,00:1B:44:11:3A:B9,°C,34.18,-15.794229,-47.882166,true,2025-04-09T09:27:42.887898
temperatura,00:1B:44:11:3A:B7,°C,31.88,-22.906847,-43.172896,false,2025-04-10T00:00:42.887906
temperatura,00:1B:44:11:3A:B9,°C,21.26,-22.906847,-43.172896,false,2025-04-13T17:09:42.887913
temperatura,00:1B:44:11:3A:BA,°C,25.86,-19.916681,-43.934493,false,2025-04-09T15:23:42.887921
temperatura,00:1B:44:11:3A:B7,°C,25.55,-15.794229,-47.882166,false,2025-04-11T11:18:42.887929
temperatura,00:1B:44:11:3A:B9,°C,22.74,-15.794229,-47.882166,true,2025-04-12T10:02:42.887940
temperatura,00:1B:44:11:3A:B8,°C,19.59,-23.55052,-46.633308,false,2025-04-11T21:09:42.887951
temperatura,00:1B:44:11:3A:B7,°C,18.51,-19.916681,-43.934493,false,2025-04-08T01:12:42.887963
temperatura,00:1B:44:11:3A:BA,°C,18.51,-22.906847,-43.172896,false,2025-04-09T20:15:42.887975
temperatura,00:1B:44:11:3A:B7,°C,16.95,-15.794229,-47.882166,false,2025-04-13T22:56:42.887988
temperatura,00:1B:44:11:3A:B8,°C,19.56,-15.794229,-47.882166,true,2025-04-12T00:49:42.888002
temperatura,00:1B:44:11:3A:BA,°C,30.87,-22.906847,-43.172896,false,2025-04-10T23:58:42.888010
temperatura,00:1B:44:11:3A:BA,°C,19.3,-23.55052,-46.633308,true,2025-04-13T21:09:42.888018
temperatura,00:1B:44:11:3A:B8,°C,23.72,-22.906847,-43.172896,false,2025-04-08T04:25:42.888026
temperatura,00:1B:44:11:3A:B7,°C,30.14,-23.55052,-46.633308,false,2025-04-13T02:38:42.888033
temperatura,00:1B:44:11:3A:B9,°C,20.64,-19.916681,-43.934493,false,2025-04-11T02:09:42.888041
temperatura,00:1B:44:11:3A:B8,°C,17.1,-22.906847,-43.172896,false,2025-04-07T23:43:42.888049
temperatura,00:1B:44:11:3A:B8,°C,34.18,-23.55052,-46.633308,true,2025-04-07T19:22:42.888057
temperatura,00:1B:44:11:3A:B8,°C,23.12,-23.55052,-46.633308,false,2025-04-12T01:43:42.888064
temperatura,00:1B:44:11:3A:B8,°C,18.05,-23.55052,-46.633308,true,2025-04-11T02:59:42.888072
temperatura,00:1B:44:11:3A:B9,°C,23.47,-15.794229,-47.882166,true,2025-04-13T21:42:42.888080
temperatura,00:1B:44:11:3A:B9,°C,28.84,-22.906847,-43.172896,false,2025-04-08T07:22:42.888099
temperatura,00:1B:44:11:3A:B9,°C,23.12,-19.916681,-43.934493,true,2025-04-09T09:06:42.888108
temperatura,00:1B:44:11:3A:B8,°C,26.14,-23.55052,-46.633308,true,2025-04-12T23:42:42.888116
temperatura,00:1B:44:11:3A:BA,°C,18.8,-19.916681,-43.934493,true,2025-04-09T10:25:42.888129
temperatura,00:1B:44:11:3A:BA,°C,28.67,-22.906847,-43.172896,false,2025-04-08T22:36:42.888139
temperatura,00:1B:44:11:3A:BA,°C,30.39,-19.916681,-43.934493,true,2025-04-07T19:39:42.888152
temperatura,00:1B:44:11:3A:B9,°C,32.97,-19.916681,-43.934493,false,2025-04-08T16:24:42.888164
temperatura,00:1B:44:11:3A:B7,°C,23.23,-23.55052,-46.633308,true,2025-04-10T05:41:42.888172
temperatura,00:1B:44:11:3A:BA,°C,20.98,-23.55052,-46.633308,false,2025-04-12T13:21:42.888179
temperatura,00:1B:44:11:3A:B7,°C,34.47,-23.55052,-46.633308,false,2025-04-10T10:44:42.888187
temperatura,00:1B:44:11:3A:B8,°C,27.85,-23.55052,-46.633308,true,2025-04-09T05:32:42.888195
temperatura,00:1B:44:11:3A:B8,°C,16.78,-15.794229,-47.882166,true,2025-04-09T01:00:42.888203
temperatura,00:1B:44:11:3A:B8,°C,16.97,-19.916681,-43.934493,true,2025-04-09T07:47:42.888210
temperatura,00:1B:44:11:3A:B7,°C,25.37,-23.55052,-46.633308,true,2025-04-12T19:00:42.888218
temperatura,00:1B:44:11:3A:B8,°C,24.49,-22.906847,-43.172896,true,2025-04-14T12:23:42.888226
temperatura,00:1B:44:11:3A:BA,°C,29.1,-19.916681,-43.934493,false,2025-04-09T22:42:42.888234
temperatura,00:1B:44:11:3A:B7,°C,25.76,-22.906847,-43.172896,false,2025-04-10T12:37:42.888242
temperatura,00:1B:44:11:3A:B9,°C,25.26,-23.55052,-46.633308,false,2025-04-14T08:24:42.888249
temperatura,00:1B:44:11:3A:BA,°C,25.3,-15.794229,-47.882166,true,2025-04-10T19:58:42.888257
temperatura,00:1B:44:11:3A:B7,°C,30.38,-22.906847,-43.172896,false,2025-04-11T23:32:42.888267
temperatura,00:1B:44:11:3A:B7,°C,32.56,-19.916681,-43.934493,false,2025-04-14T13:05:42.888280
temperatura,00:1B:44:11:3A:B8,°C,22.95,-23.55052,-46.633308,false,2025-04-10T16:42:42.888296
temperatura,00:1B:44:11:3A:BA,°C,34.93,-22.906847,-43.172896,true,2025-04-07T22:17:42.888304
temperatura,00:1B:44:11:3A:BA,°C,30.21,-22.906847,-43.172896,true,2025-04-11T12:13:42.888311
temperatura,00:1B:44:11:3A:B9,°C,31.63,-22.906847,-43.172896,false,2025-04-14T13:42:42.888319
temperatura,00:1B:44:11:3A:B7,°C,32.19,-22.906847,-43.172896,false,2025-04-11T12:25:42.888327
temperatura,00:1B:44:11:3A:B7,°C,18.58,-23.55052,-46.633308,false,2025-04-13T22:52:42.888334
temperatura,00:1B:44:11:3A:BA,°C,23.42,-23.55052,-46.633308,false,2025-04-09T08:29:42.888342
temperatura,00:1B:44:11:3A:B9,°C,34.86,-22.906847,-43.172896,false,2025-04-09T20:35:42.888350
temperatura,00:1B:44:11:3A:B9,°C,31.07,-19.916681,-43.934493,false,2025-04-13T07:23:42.888361
temperatura,00:1B:44:11:3A:B9,°C,20.73,-23.55052,-46.633308,true,2025-04-08T09:53:42.888373
temperatura,00:1B:44:11:3A:B7,°C,23.5,-15.794229,-47.882166,false,2025-04-09T15:24:42.888386
temperatura,00:1B:44:11:3A:B7,°C,29.49,-22.906847,-43.172896,true,2025-04-10T03:27:42.888394
temperatura,00:1B:44:11:3A:BA,°C,29.29,-23.55052,-46.633308,false,2025-04-10T02:35:42.888401
temperatura,00:1B:44:11:3A:BA,°C,23.23,-19.916681,-43.934493,false,2025-04-13T11:09:42.888409
temperatura,00:1B:44:11:3A:B7,°C,22.11,-23.55052,-46.633308,true,2025-04-09T14:45:42.888416
temperatura,00:1B:44:11:3A:B7,°C,31.55,-19.916681,-43.934493,false,2025-04-10T18:20:42.888424
temperatura,00:1B:44:11:3A:B8,°C,15.23,-22.906847,-43.172896,true,2025-04-09T07:25:42.888431
temperatura,00:1B:44:11:3A:B8,°C,15.32,-19.916681,-43.934493,true,2025-04-10T23:16:42.888439
temperatura,00:1B:44:11:3A:B7,°C,23.63,-22.906847,-43.172896,true,2025-04-07T23:21:42.888451
temperatura,00:1B:44:11:3A:B9,°C,21.27,-22.906847,-43.172896,false,2025-04-10T15:04:42.888461
temperatura,00:1B:44:11:3A:B8,°C,24.05,-15.794229,-47.882166,false,2025-04-11T20:56:42.888474
temperatura,00:1B:44:11:3A:B9,°C,30.56,-15.794229,-47.882166,false,2025-04-12T11:50:42.888486
temperatura,00:1B:44:11:3A:B8,°C,25.21,-23.55052,-46.633308,true,2025-04-11T09:02:42.888494
temperatura,00:1B:44:11:3A:B8,°C,15.53,-22.906847,-43.172896,true,2025-04-10T11:44:42.888502
temperatura,00:1B:44:11:3A:B9,°C,17.49,-23.55052,-46.633308,true,2025-04-10T13:36:42.888510
temperatura,00:1B:44:11:3A:B8,°C,28.51,-19.916681,-43.934493,false,2025-04-10T20:00:42.888518
temperatura,00:1B:44:11:3A:B8,°C,20.69,-22.906847,-43.172896,false,2025-04-09T08:13:42.888526
temperatura,00:1B:44:11:3A:BA,°C,25.5,-19.916681,-43.934493,true,2025-04-10T09:35:42.888533
temperatura,00:1B:44:11:3A:B7,°C,16.69,-15.794229,-47.882166,true,2025-04-12T04:44:42.888541
temperatura,00:1B:44:11:3A:B7,°C,33.55,-19.916681,-43.934493,false,2025-04-12T17:30:42.888549
temperatura,00:1B:44:11:3A:B9,°C,29.63,-23.55052,-46.633308,false,2025-04-08T20:09:42.888557
temperatura,00:1B:44:11:3A:B7,°C,25.11,-22.906847,-43.172896,true,2025-04-14T13:27:42.888565
temperatura,00:1B:44:11:3A:B9,°C,19.52,-22.906847,-43.172896,false,2025-04-09T17:54:42.888572
temperatura,00:1B:44:11:3A:B8,°C,29.91,-22.906847,-43.172896,false,2025-04-14T10:14:42.888580
temperatura,00:1B:44:11:3A:B7,°C,21.76,-15.794229,-47.882166,true,2025-04-13T08:31:42.888591
temperatura,00:1B:44:11:3A:BA,°C,21.14,-22.906847,-43.172896,false,2025-04-09T02:46:42.888598
temperatura,00:1B:44:11:3A:B7,°C,25.67,-15.794229,-47.882166,false,2025-04-08T02:01:42.888606
temperatura,00:1B:44:11:3A:B9,°C,20.59,-15.794229,-47.882166,true,2025-04-11T09:22:42.888614
temperatura,00:1B:44:11:3A:B8,°C,27.7,-23.55052,-46.633308,true,2025-04-08T23:00:42.888622
temperatura,00:1B:44:11:3A:B7,°C,25.96,-23.55052,-46.633308,true,2025-04-10T03:30:42.888629
temperatura,00:1B:44:11:3A:BA,°C,26.06,-23.55052,-46.633308,true,2025-04-11T02:30:42.888637
temperatura,00:1B:44:11:3A:B7,°C,30.61,-19.916681,-43.934493,false,2025-04-13T08:56:42.888645
temperatura,00:1B:44:11:3A:B7,°C,27.51,-15.794229,-47.882166,false,2025-04-11T05:37:42.888653
temperatura,00:1B:44:11:3A:B8,°C,25.59,-23.55052,-46.633308,true,2025-04-08T07:23:42.888661
temperatura,00:1B:44:11:3A:B7,°C,17.36,-19.916681,-43.934493,true,2025-04-10T16:13:42.888669
temperatura,00:1B:44:11:3A:BA,°C,19.63,-15.794229,-47.882166,true,2025-04-12T07:13:42.888677
temperatura,00:1B:44:11:3A:B8,°C,28.76,-15.794229,-47.882166,false,2025-04-08T06:02:42.888685
temperatura,00:1B:44:11:3A:B7,°C,34.95,-23.55052,-46.633308,true,2025-04-09T10:44:42.888692
temperatura,00:1B:44:11:3A:B9,°C,32.79,-23.55052,-46.633308,false,2025-04-10T09:09:42.888700
temperatura,00:1B:44:11:3A:B9,°C,18.7,-15.794229,-47.882166,false,2025-04-09T19:43:42.888708
temperatura,00:1B:44:11:3A:B8,°C,27.31,-23.55052,-46.633308,false,2025-04-08T09:49:42.888716
temperatura,00:1B:44:11:3A:B9,°C,18.51,-22.906847,-43.172896,true,2025-04-12T14:13:42.888724
temperatura,00:1B:44:11:3A:B7,°C,27.28,-22.906847,-43.172896,false,2025-04-09T20:40:42.888732
temperatura,00:1B:44:11:3A:B7,°C,28.79,-19.916681,-43.934493,true,2025-04-09T12:55:42.888740
temperatura,00:1B:44:11:3A:BA,°C,34.37,-23.55052,-46.633308,false,2025-04-11T14:12:42.888747
temperatura,00:1B:44:11:3A:B7,°C,19.75,-22.906847,-43.172896,false,2025-04-09T00:56:42.888755
temperatura,00:1B:44:11:3A:BA,°C,18.07,-22.906847,-43.172896,false,2025-04-10T08:10:42.888763
temperatura,00:1B:44:11:3A:BA,°C,27.31,-19.916681,-43.934493,false,2025-04-13T11:53:42.888770
temperatura,00:1B:44:11:3A:B8,°C,18.64,-15.794229,-47.882166,true,2025-04-08T05:35:42.888778
temperatura,00:1B:44:11:3A:BA,°C,28.42,-19.916681,-43.934493,true,2025-04-07T19:04:42.888785
temperatura,00:1B:44:11:3A:B9,°C,27.22,-15.794229,-47.882166,true,2025-04-13T06:28:42.888794
temperatura,00:1B:44:11:3A:B8,°C,32.63,-19.916681,-43.934493,false,2025-04-08T02:01:42.888802
temperatura,00:1B:44:11:3A:B7,°C,31.21,-23.55052,-46.633308,false,2025-04-09T19:49:42.888809
temperatura,00:1B:44:11:3A:B8,°C,34.02,-22.906847,-43.172896,true,2025-04-10T12:22:42.888817
temperatura,00:1B:44:11:3A:B9,°C,26.8,-19.916681,-43.934493,false,2025-04-11T15:06:42.888825
temperatura,00:1B:44:11:3A:B8,°C,15.88,-22.906847,-43.172896,true,2025-04-11T14:48:42.888833
temperatura,00:1B:44:11:3A:B7,°C,16.02,-22.906847,-43.172896,true,2025-04-08T14:28:42.888840
temperatura,00:1B:44:11:3A:B7,°C,27.58,-22.906847,-43.172896,false,2025-04-13T15:26:42.888848
temperatura,00:1B:44:11:3A:B9,°C,15.19,-23.55052,-46.633308,false,2025-04-10T17:44:42.888855
temperatura,00:1B:44:11:3A:B7,°C,24.58,-22.906847,-43.172896,false,2025-04-13T23:40:42.888863
temperatura,00:1B:44:11:3A:B9,°C,24.91,-22.906847,-43.172896,false,2025-04-13T00:59:42.888870
temperatura,00:1B:44:11:3A:B8,°C,24.27,-22.906847,-43.172896,false,2025-04-14T09:36:42.888878
temperatura,00:1B:44:11:3A:B9,°C,17.55,-15.794229,-47.882166,false,2025-04-13T05:13:42.888885
temperatura,00:1B:44:11:3A:B8,°C,30.22,-15.794229,-47.882166,false,2025-04-13T12:54:42.888893
temperatura,00:1B:44:11:3A:B7,°C,34.65,-15.794229,-47.882166,true,2025-04-11T02:29:42.888908
temperatura,00:1B:44:11:3A:BA,°C,20.63,-23.55052,-46.633308,false,2025-04-09T15:47:42.888916
temperatura,00:1B:44:11:3A:B7,°C,30.61,-23.55052,-46.633308,false,2025-04-13T16:03:42.888924
temperatura,00:1B:44:11:3A:B8,°C,34.97,-19.916681,-43.934493,true,2025-04-08T05:28:42.888932
temperatura,00:1B:44:11:3A:BA,°C,17.13,-19.916681,-43.934493,false,2025-04-13T09:31:42.888939
temperatura,00:1B:44:11:3A:B9,°C,24.51,-23.55052,-46.633308,false,2025-04-09T15:51:42.888947
temperatura,00:1B:44:11:3A:B7,°C,22.98,-23.55052,-46.633308,false,2025-04-11T01:38:42.888955
temperatura,00:1B:44:11:3A:BA,°C,17.06,-15.794229,-47.882166,true,2025-04-09T12:01:42.888963
temperatura,00:1B:44:11:3A:B7,°C,33.48,-22.906847,-43.172896,false,2025-04-11T01:56:42.888971
temperatura,00:1B:44:11:3A:B8,°C,21.37,-23.55052,-46.633308,true,2025-04-09T15:57:42.888978
temperatura,00:1B:44:11:3A:B8,°C,27.27,-19.916681,-43.934493,false,2025-04-09T15:19:42.888986
temperatura,00:1B:44:11:3A:BA,°C,26.44,-23.55052,-46.633308,true,2025-04-09T09:25:42.888993
temperatura,00:1B:44:11:3A:B7,°C,23.23,-22.906847,-43.172896,false,2025-04-08T23:40:42.889000
temperatura,00:1B:44:11:3A:B9,°C,16.38,-22.906847,-43.172896,true,2025-04-11T22:25:42.889008
temperatura,00:1B:44:11:3A:B7,°C,26.85,-22.906847,-43.172896,false,2025-04-13T21:42:42.889016
temperatura,00:1B:44:11:3A:B7,°C,19.67,-15.794229,-47.882166,true,2025-04-12T11:05:42.889024
temperatura,00:1B:44:11:3A:BA,°C,19.58,-19.916681,-43.934493,false,2025-04-10T10:26:42.889032
temperatura,00:1B:44:11:3A:B8,°C,16.07,-15.794229,-47.882166,true,2025-04-12T02:01:42.889041
temperatura,00:1B:44:11:3A:B7,°C,33.53,-19.916681,-43.934493,true,2025-04-08T01:37:42.889053
temperatura,00:1B:44:11:3A:B8,°C,21.25,-23.55052,-46.633308,true,2025-04-10T15:00:42.889067
temperatura,00:1B:44:11:3A:B7,°C,20.57,-22.906847,-43.172896,true,2025-04-12T04:17:42.889079
temperatura,00:1B:44:11:3A:B7,°C,34.41,-22.906847,-43.172896,false,2025-04-13T23:17:42.889088
temperatura,00:1B:44:11:3A:B9,°C,33.87,-22.906847,-43.172896,false,2025-04-09T07:14:42.889096
temperatura,00:1B:44:11:3A:B9,°C,31.75,-22.906847,-43.172896,false,2025-04-09T19:33:42.889104
temperatura,00:1B:44:11:3A:BA,°C,31.98,-23.55052,-46.633308,true,2025-04-08T01:09:42.889111
temperatura,00:1B:44:11:3A:BA,°C,20.81,-15.794229,-47.882166,true,2025-04-12T02:47:42.889119
temperatura,00:1B:44:11:3A:B7,°C,24.39,-23.55052,-46.633308,false,2025-04-11T06:54:42.889127
temperatura,00:1B:44:11:3A:B8,°C,24.89,-22.906847,-43.172896,true,2025-04-10T01:08:42.889135
temperatura,00:1B:44:11:3A:B7,°C,30.53,-23.55052,-46.633308,false,2025-04-07T17:53:42.889143
temperatura,00:1B:44:11:3A:BA,°C,30.69,-19.916681,-43.934493,false,2025-04-09T06:28:42.889150
temperatura,00:1B:44:11:3A:B8,°C,26.11,-22.906847,-43.172896,false,2025-04-13T11:42:42.889158
temperatura,00:1B:44:11:3A:B8,°C,22.53,-22.906847,-43.172896,true,2025-04-13T16:04:42.889166
temperatura,00:1B:44:11:3A:BA,°C,15.73,-22.906847,-43.172896,false,2025-04-11T22:44:42.889174
temperatura,00:1B:44:11:3A:B9,°C,33.92,-23.55052,-46.633308,true,2025-04-13T08:18:42.889182
temperatura,00:1B:44:11:3A:B9,°C,17.32,-19.916681,-43.934493,false,2025-04-13T04:32:42.889190
temperatura,00:1B:44:11:3A:B7,°C,34.84,-19.916681,-43.934493,false,2025-04-11T07:21:42.889198
temperatura,00:1B:44:11:3A:B8,°C,30.16,-15.794229,-47.882166,true,2025-04-09T18:33:42.889206
temperatura,00:1B:44:11:3A:B7,°C,23.23,-22.906847,-43.172896,true,2025-04-13T02:30:42.889216
temperatura,00:1B:44:11:3A:B7,°C,16.7,-22.906847,-43.172896,true,2025-04-10T15:15:42.889230
temperatura,00:1B:44:11:3A:BA,°C,31.28,-22.906847,-43.172896,false,2025-04-11T02:03:42.889239
temperatura,00:1B:44:11:3A:B7,°C,31.08,-23.55052,-46.633308,true,2025-04-07T22:52:42.889248
